Query
Добрый день. Подскажите пожалуйста какая статья или закон указывают на обязательное ежегодное проведение индексации заработных плат в организации
"Добрый день. ФБУЗ Центр гигиены и эпидемиологии"" по одному договору производит покупку и аттестацию водяной бани (мед оборудование)."
дравствуйте . Не приходят зеты в НМО. Учеба Хронический бронхит 01.11.2023-30.12.2023 Сахарный диабет 2 типа у взрослых 01.11.2023-30.11.2023
Прошу удалить мой аккаунт в вашей системе, а также удалить все данные обо мне.  Прошу не переспрашивать, действие подтверждаю
Не могу активировать доступ к системе проверки контрагентов. доступ оплачен был 19.01.2024, пишет, что активирован на другой логин
добрый день, необходимо подключить ЭДО АктонПресс-ИП Мараховская Калуга-Астрал. сайт не дает это сделать автоматически. поможете этот процесс запустить?
Здравствуйте, я прошёл тест по теме Всероссийская студенческая Актионада по направлению IT, но мне не дали сертификат, что делать?
Добрый вечер, уточните пожалуйста, а в чем суть подписки на журнал, если практически все статьи закрыты для просмотра?
Добрый день. А можно из моего кабинета убрать Рекламное агентство Проспект, я не имею отношения к этой организации.
Не могу зайти в справочник руководителя образовательного учреждения .доступ активировала с домашнего компьютера , логины пароли не помню
Можно ли учесть при налогообложении прибыли, служебная поездка сотрудника на конкурс проф.мастерства в соревновательных целях, для обмена опытом
в дополнение уточняю, что опционная премия в соответствии с соглашением засчитывается в счет оплаты цены за отчуждаемую Долю
Доброе утро! Подскажите пожалуйста, как правильно ставить лицензии на учет?Через счет 111? В каждый месяц делать начисление амортизации?
Добрый день, ГРБС перечислила школе денежные средства через 206.73. Школа использовала денежные средства, Какими проводками закрывать счет 206.73?
Добрый день! Вопрос: Какой ставить код операции в разделе а налоговой декларации по НДС при покупке муниципального имущества?
Не могу зайти в справочник руководителя образовательного учреждения .доступ активировала с домашнего компьютера , логины пароли не помню
Добрый день.Зарегистрировалась на сайте вашем. Не пойму где я могу смотреть обучения,вебинары лекции и тд ,которые мне доступны?
Доброе утро. Не могу загрузить документы, страница не открывается. Что делать? Личный кабинет создан. Обучение начать не могу.
Добрый день!не приходит первый номер журнала. В приложении почты РФ нет отображения (трекера) отправления в мой адрес журнала
"Здравствуйте ,звонили с Актиона,говорят что документы не загружены,но я загрузил все что необходимо. Просто стоит статус ""Проверяется модератором""."
Добрый день. 1.В профиле должны быть заполнены данные? 2. Я не нахожу вкладку куда загружать документы? Помогите, пожалуйста.
Добрый день! Путевой лист в учреждении оформляется на один день (ежедневно), списание бензина нужно производить ежедневно или ежемесячно?
Добрый день! Проходила курсы в июне- июле, дипломы на руки не получила. Как мне их у вас получить?
Добрый день, пожалуйста не присылайте никакой рассылки на адрес marina.molokova83@mail.ru. Отписка от всех ваших рассылок не помогает. Благодарю.
Добрый день, пожалуйста не присылайте никакой рассылки на адрес marina.molokova83@mail.ru. Отписка от всех ваших рассылок не помогает. Благодарю.
Добрый день. Поскажите, пж, прошла курс по окащаеию первой помощи до 11.12. Где могу получить документ об окончании курса?
Здравствуйте, я прохожу обучение, но срок был до 31 декабря, продлила, нажала кнопку продлить, но не могу продолжить обучение.
Добрый день. Оплачен журнал Справочник специалиста по охране труда с января 2024 года. Но в продуктах его не видно.
Добрый день!Уважаемые подскажите пожалуйста я ответила на тесты,но я не вижу 3ЗЕТ на НМО портале? как быстро они защитываются?
На кой хрен вы мне пишете свои сообщения, я не надежда михайловна и никогда не регистрировадся в вашем приложении
Здравствуйте! У меня не формируется диплом об окончании курса уже месяц почти.. написано документы на проверке модератором. Как быть?
Рабочие часы онлайн помощника с 8:00 до 18:00 (мск) по будним дням. Пожалуйста, напишите свой вопрос в рабочее время.
Добрый день. Я еще не закончила обучение ( в программе было написано до 31 января) а мне закрыли доступ
Доброе утро! в декабре завершил обучение. к личном кабинете и на почте нет сертификата и нет начисления баллов НМО
немагу сохранит выходит подверждение номера што делать уменя не меняльса номер телефона некогда што как делать штоб подвердить сохранение
Здравствуйте. Как отразить проводкой: Мы вернули денежные средства покупателю, но нам они вернулись непосредственно от банка как невыясненный платеж.
здравствуйте. подскажите пожалуйста, я прошла обучения по ряду программ в актионе. как мне добавить зеты в лчном кабинете нмо?
добрый день. подскажите, когда были разосланы журналы Генеральный директор за декабрь подписчикам? нам до сих пор он не пришел?
На кой хрен вы мне пишете свои сообщения, я не надежда михайловна и никогда не регистрировадся в вашем приложении
Добрый день. Подскажите, пожалуйста, возможно ли с одного аккаунта заходить двум пользователям? Нам необходимо, чтобы пользоваться могло два пользователя
Добрый день! Мы как ООО можем выплатить с кассы по договору с самозанятым больше чем 100000руб? есть ли ограничения?
Добрый день! Документы ЭДО. акт списания матзапасов кто формирует - член комиссии ии ответственый работник. Там через запятую прописано
Добрый день. Пришло письмо о том что у меня не загружены документы. Документы все загружены, и проходят проверку модератором.
Добрый день! У меня пропал доступ к системе до 30 января 2024 г. Как его восстановить? Спасибо. Хорошего дня!
Добрый вечер. адрес доставки пишу без квартиры так как у меня частный дом, из-за этого не дает сохранить изменения
Добрый день. Менеджер говорил что в мой ВИП пакет входит доступ к журналу ген.дир. Доступа нет. Как его получить?
Здравствуйте! Оплачивала доступ на год в декабре 2023 года. На главной странице при входе с меня требуется продление доступа.
Добрый день, оплата за обучение была произведена 29.12.23. Деньги вашей компанией разнесены. Счет на оплату 497719489. Подключите пожалуйста обучение.
Добрый день. Прошу внести изменения в адрес доставки оригиналов моих документов. 410056, г. Саратов, ул. Чернышевского, д.94 (А/Я 4508)
Здравствуйте! Случайно нажала на заказ презентации. Подскажите пожалуйста, ничего от моего адреса не ушло?  Заказ презентации не нужен. Нажала ошибочно.
Здравствуйте! Хочу добавить нового сотрудника в систему юрист. Добавила. А не знаю, как ему войти. Напишите, алгоритм наших действий
Добрый день. Подскажите, пжл, куда загружать скан подписанного с нашей стороны договора? и как запросить подписанный со стороны Актиона?
Уже миллион раз отписывалась от рассылки, но все равно приходят письма. Удалите мой адрес из рассылки этого актиона! Zharkoolga48@yandex.ru
добрый день! подскажите, почему у меня не начисляются бонусы за подписку журнала? уже который год платим, а бонусов нет
Добрый день! Еще в июле оплатили за Главбух.Контрагенты на 2024 год. Данного продукта нет у нас в списках по
Здравствуйте, скажите, пожалуйста, где можно найти сертификат об участии в отборочном этапе олимпиады? на электронную почту ничего не приходило.
Здравствуйте, подскажите , а я могу найти бланк новой формы ЕФС-1 для заполнения приема на работу в 2024 году?
Добрый день. Мне не нужны рассылки, так как я не работаю в данной организации. Как удалить мою электронную почту?
Добрый день. Прислали код для активации по договору. Активирую код доступа, пишет, что код уже активирован на другой логин.
Что бы прочитать статью, экран стал черным и попросили зарегистрироваться. Я зарегистрировалась, статья так же не открывается. Вопрос: почему?!
"добрый день , в конце декабря прошла учебу по программе ""внутренний контроль качества в Кдл"" , как распечатать диплом?"
Здравствуйте! Не приходит бумажный журнал Главбух за 2024 год. Куплен в качестве бонуса к программе Бухсофт в июне месяце.
пожалуйста, отключите рассылку на buh@ronapart.ru, мы уже отписываемся от неё раз 4, а нам всё до сих пор приходит!!!
Добрый день. Не можем заказать оригинал документа, т.к. не указан фактический адрес. Просим указать тот же, что и юридический
Добрый день.Являемся заказчиками г.Москвы. Должны ли в УПД содержать сведения об ИКЗ по контрактам, заключенным по п.4 (закупки малого объема)?
Здравствуйте. Прохожу обучение в школе Главбуха госучреждения. Скажите итоговый тест в каком виде-в вариантами ответов? он на время сдается?
Добрый день. Проходила у вас обучение в 2022 году. Подскажите, как мне получить документы для возмещения НДФЛ в налоговой?
"Здравствуйте! Являюсь подписчиком на ""Система охраны труда.Тариф премиальный"". Как и на каких условиях можно продлить подписку с 01.03.24? Спасибою."
по 44-ФЗ Электронный аукцион заказчик отменил, необходимо внести изменения в тех.задание. Нужно ли обнулить закупку, чтобы заполнить извещение заново?
Добрый день, могу я получить в эдо документы АП/39868269 от 26 июл. 2023 и АП/39872809 от 25 июл. 2023
какие то закладки может есть? где увидеть сколько ты прошла ? сколько тестов прошла? сколько осталось? дедлайны какие то?
Добрый день.Я загрузила в Актион недостающие документы. Когда отправите дипломы об окончании курсов по Охране труда и Техносферной безопасности?
Пишет, что у нас пробный период 7 дней, но программа оплачена еще в декабре была за период 2024 года
Имеет ли право сотрудник находящийся в отпуске по уходу за ребенком до лет выйти на работу на полную ставку
Добрый день, мне необходимо удалить все данные из личного кабинета и оформить отзыв на согласие на обработку персональных данных.
Раздали безвозмездно материальные запасы бюджетным учреждениям (без распоряжения ГРБС, а должны были дождаться распоряжения). мы также бюджетное автономное учреждение.
Доброе утро, оплатили подписку на журнал Финансовый директор, он не отображается в продуктах, может как то его активировать надо?
У нас уволился главный бухгалтер, сменился собственник и реорганизация. Попросту нет руководителя и сотрудника, кто бы смог мне помочь.
Хватит уже засорять своими письмами мою почту!!!! Надоело уже каждый день их удалять и отписываться от ваших дурацких рассылок!!!!
Добрый день, хотела заказать оригиналы документов, но получила сообщение, что заказ оригиналов не возможен, у организации не прописан адрес
Совершенно по другому на компьютере , почему через телефон пароль работает , а на компьютере этот пароль не работает
По какой статье КОСГУ отражается приобретение раковины с тумбой (в комплекте)? Источник: https://www.budgetnik.ru/qa/11500-kosgu-priobreteniya-rakoviny-s-tumboy  Любое использование материалов допускается только при наличии гиперссылки
Добрый день. Подскажите, пожалуйста, как я могу получить договор между нами и вами? Мне нужно предоставить его в бухгалтерию
Добрый день. в каком документе можно посмотреть позицию минфина о невозможности снятия обязательств без наличия доп.соглашений о расторжении контракта
Добрый день. Возникла такая проблема требуют документ об Образовании Диплом. У меня только Аттестат. Я могу дальше продолжать учёбы?
Добрый вечер. Пришлите пожалуйста закрывающие документы по покупке подписки на журнал Упрощенка на 6 месяцев,а так же договор. Спасибо
Здравствуйте. Нужен оригинал договора и закрывающие документы - акт или УПД Наш адрес 603116, г. Нижний Новгород, а/я 4
добрый день ! Хотели заказать документы за 2023 г по адресу г Челябинск, пл. Революции, д 4, офис 705.спасибо
Конечно появился, почему письмо приходит от Вас или в реально думаете, что ответ на почте я жду от Вас.
Здравствуйте! мне нужно скачать календарь кадровика на 2024 год и новые коды классификатора для отчетности ЕФС-1 на 2024 год
нужна инф по возмещению по отчетности - ООО на ОСНО с ндс - продает товар в абхазию, тоесть ВЭД
Протоколы по обучениям моих сотрудников отправили обратно, тк мы их вовремя не забрали. Как я могу их получить сейчас?
добрый день,мы занимаемся гостиничным хозяйством, налоговая запросила у нас данные по проживающим, по их данным, на сколько это законно?
здравствуйте. не могу открыть программу по которой прохожу обучение. предлагают оформить подписку, но моя подписка продлена еще на год.
Добрый вечер. Напишите мне код доступа на 2024 год, не дает зайти в иект, ссылается на указани кода доступа
Здравствуйте ! Зарегистрировалась по ссылке в инсте. Тема отчет РСВ за 2023 новые бланки( доступ бесплатный на 3 дня)
Добрый день, скажите у меня в декабре была куплена программа по обучению на год, почему сейчас она не доступна
Добрый день! Заказываю акты сверок в личном кабинете. Файлы приходят пустые, т.е там вообще ничего нет, чистый лист. ???
Доброе утро. Не могу сформировать паспорт навыков, хотя завершил уже несколько образовательных модулей на Вашем портале. В чём причина?
Добрый день. Подскажите, как сменить пароль. Пришло письмо на почту, зашла по ссылке и дальше не пойму куда заходить.
"Добрый день! при попытке подключится к ЭДО, страница выдает ""ошибка на сервере в процессе подключения"". Подскажите варианты решения проблемы"
я отписался от рассылки, но письма продолжают поступать более двух нелдель уже, мне вас спам занести что ли? mistr_smit@mail.ru
Добрый день Загрузила документы на обучение, но они висят на проверке. Что это значит, если уже прошла 2 дня?
Добрый день! Прошу еще раз прикрепить в diadoc договор по оплаченному счету Номер 495111995 от 27.11.2023 на сумму 13499руб.
Здравствуйте. Принят на работу осужденный к исполнительным работам. Входит ли оплата за обучение в базу для расчета удержаний по исполнительным работам?
Добрый день, прошу направить последнюю актуальную суд. практику по взысканию неустойки за нарушение сроков выполнения работ по договору подряда.
Здравствуйте. Мне пришло приглашение на воркшоп, но ссылка не активна и на сайте ничего про него найти не могу
Добрый день, отпишите меня от всех ваших рассылок! На отказ от рассылок в личном кабинете ваша система не реагирует!
Добрый день! А за 3 часовые курсы предусмотрено удостоверение или только сертификат, который без печати, а только с подписью?
Добрый вечер. Подскажите, пож, как просмотреть сценарий «Лыжи, Санки, Коньки и Воланчик». Сценарий музыкально-спортивного досуга ко Всемирному дню снега
Здравствуйте, отписалась от рассылки писем, а они все равное приходят. Я уже 3 или 4 раза это сделала....прекратите, пожалуйста!
Добрый день. В почтовое отделение не поступили журнал Главбух № 24/2023 и 1/2024. По какому адресу они были направлены?
Добрый день. В почтовое отделение не поступили журнал Главбух № 24/2023 и 1/2024. По какому адресу они были направлены?
"Здравствуйте. Мне нужно добавить адрес доставки документов: 665458, Иркутская обл, г Усолье-Сибирское, ул Ленина, д 99. ООО ""Ломбард Карат"""
Добрый день. прошу направить оригинал договора № 496072549 от 05.12.2023 по адресу 660000, КРАСНОЯРСКИЙ КРАЙ, КРАСНОЯРСК, , а/я 211
Добрый день! Обращение 29404730 не отработано, документ не получен, менеджер на электронные письма не отвечает. Как нам получить документ?
По трек номеру отправления получены 2 ноября. В клинике 2 их нет. Мне бы знать откуда начать поиски 😁
Здравствуйте. У Вас есть подписки на АКТИОН 360 в частном порядке (для одного человека), а не для всей организации?
"Добрый день. На сегодняшний день нет журнала ""Упрощенка"" за январь 2024 печатный вариант. Прошу помочь в создавшейся ситуации. Спасибо"
"почему в профиле МУП ""Чишмы водоканал"" отражается предприятие Государственное бюджетное учреждение Бирская районная и городская ветеринарная станция Республики Башкортостан?"
Добрый день. На меня оформлена корпоративная подписка, но, к сожалению, доступа нет. Подскажите, кто может помочь по этому вопросу?
Добрый день! Подскажите, пожалуйста, как называется должность в классификаторе профессия водитель автобуса ? и делятся ли они по габаритам
Здравствуйте. Внесите адрес моей организации в систему, чтоб я могла заказывать оригиналы закрывающих документов. Ви лк данные я внесла.
Добрый день. Хотела начать учебу, выходит ошибка Код уже активирован на другой логин, возможно вы авторизованы под другой почтой
"Добрый день. Отправьте, пожалуйста, свежий счет на оплату на продление доступа к журналу ""Кадровое дело"" Вип тариф, 12 мес\"
Про СНИЛС и стоит вопрос, номер документа был отправлен, но показывает что он до сих пор на проверке модератором
При отправке вопроса в Университет Актион преподавателю, приходит сообщение о нерабочих часах. В настоящее время 14:16 - время рабочее.
Добрый день! Можно получить накладную по почте и по электронной почте? Накладная №НБ/36025404 от 03.04.2023 на сумму 26 990,00
Я отписался от всех рассылок, но сообщения до сих пор приходят на электронную почту, прошел месяц как я отписался
Здравствуйте! Подскажите, пожалуйста, куда мне ввести свои документы, и какие, чтобы в сертификатах об окончании курса было моё имя
"Добрый день! Подскажите пожалуйста как правильно сделать в трудовой книжке ""Принят на должность кладовщика-грузчика"" или ""Принят на должность кладовщик-грузчик""."
здравствуйте не совсем понимаю где взять Договор 486275579 от 31.01.2024 и Заявление о зачислении 486275579 от 31.01.2024 чтобы загрузить
Добрый вечер! Программа не дает изменить адрес доставки, правильно следует указать: 443099, г.Самара, Стрелка реки Самары. (и больше ничего)
Добрый день! Нужно ли обучение по пожарной безопасности с выдачей удостоверения руководителю, если он возлагает полномочия на ответственное лицо?
Здравствуйте, не успел во время пройти тест обучение оказания первой помощи пострадавшим. Сейчас не могу зайти в этот раздел
Добрый день! Пожалуйста не присылайте ни какую рассылку, очень засоряет почту. В ваших услугах не нуждаемся. Спасибо за понимание.
"Добрый день, подскажите пожалуйста, 19.12.2023 г. мне пришло сообщение о том, что : Мы отправили вам бандероль: Журнал ""Главбух""."
Здравствуйте! В данный момент я прохожу обучение у вас, Но темы, которые я прошла отсутствуют частично на сайте edu.rossminzdrav
Здравствуйте!Мне уже который раз звонят из вашего университета и говорят,что я не заполнила паспорт и снилс для получения сертификатов
добрый день! какие проводки для поступления в кассу суммы от реализации медикаментов в фельдшерско- акушерском пункте (косгу, вр, КЭК)
Снова я.Как заходить ? У меня создан каким то образом акаунт, но зайти не могу все время неправильный пароль
Да конечно нужны сканы документов за 21,22 и 23 года. Когда скачиваю всё осталось без изменений - без адреса
Добрый день! Подскажите, почему не приходят УПД по ЭДО? Написано ЭДО в очереди отправки - все документы с 21.08.23
Информация уже не актуальна! вы это понимаете? Если так и будет продолжаться с последующими номерами, тогда это последняя подписка.
Добрый день. Нам нужен оригинал документов по ООО Теплострой ИНН6726010828. Почтовый адрес: 215500, Смоленская обл., г. Сафоново, а/я 18
День добрый. Я неделю назаж нажал у вас на сайте отписаться от рассылки с 2х адресов maks@zaliv.su и info@zaliv.su
Добрый день! отправленные документы не удалось получить вовремя. Подскажите, пожалуйста, можно ли их отправить повторно по тому же адресу
Добрый день. подскажите, пожалуйста, может ли у бухгалтера оклад по штатному расписанию быть больше , чем у Генерального директора?
Здравствуйте, я проходила обучение на акионе, на баллы в НМО не зачислены. Скажите пожалуйста, в чем может быть причина?
Виктория здравствуйте! я не хочу чтобы у меня с карты списали 22 тысячи. Можно как то отменить мою подписку?
Так вы всё равно мне не ответили на мой вопрос, он остался без ответа. С кем мне его решить?
Добрый день! Прошу еще раз прикрепить в diadoc договор по оплаченному счету Номер 495111995 от 27.11.2023 на сумму 13499руб.
Добрый день, не приходить ссылку на обучение для сотрудников компании Воинский учет. Штрафы и обязанности организаций в 2024 году
Добрый день! Просьба уточнить как необходимо отразить в учете лицензию неисключительных прав на ПО для ЭВМ на 1 год.
7715035639 и 7710441274,при том что на рабочем месте все отображается на удаленке все тоже самое и страница не загружается
Здравствуйте. Мой директор пригласила меня присоединиться к школе, но я не вижу в личном кабинете курсы, которые должна пройти
Здравствуйте, нам необходимо обучить работка по программе специалист по закупкам по 223 ФЗ, Свяжитесь со мной для обсуждения 9619515508
Добрый день, пришлите, пожалуйста, на специалиста по обработке входящей и исходящей корреспонденции Морозову С.В. скан копию доверенности №6 от 09.01.2024
Доброе утро) не могу понять где вносить СНИЛС? Подробно написано всё, но я не могу найти. Читаю с айфона
"Мне надо пройти курс ""Практика для студентов старших курсов по учету и финанализу"", но я не могу его найти"
Здравствуйте, уже несколько раз отписывалась от всех ваших рассылок, но они все равно приходят, отпишите меня от всего, спасибо!
Добрый день! Нам ошибочно выставили 3 УПД на сервисы, которые мы не оплачивали и не активировали, как их аннулировать?
Здравствуйте, нам необходимо обучить работка по программе специалист по закупкам по 223 ФЗ, Свяжитесь со мной для обсуждения 9619515508
Добрый день. Несмотря на то,что я отписалась от рассылок мне все равно они приходят. Помогите пожалуйста избавиться от рассылок
Здравствуйте, не могу начать обучение, документы приняты, как войти в Школу Сестринского дела, Кухтина Е.Н., ОГБУЗ ИОПНД г. Иркутск
Правильно я поняла, что 1 ставку я довожу до МРОТ, а 0,5 ставки беру из штатного расписания твердую сумму
Добрый день! У нас заканчивается договор, подготовьте документы на продление Справочной системы Образование Тариф премиальный, а также система завуч
Здравствуйте! Сотрудник Городского совета РК направляется в командировку г. Москва. Уточните пожалуйста какой размер суточных расходов в 2024 году
Здравствуйте, нужны оригиналы договоров к УПД МП/37466295 от 14.04.2023, сумма 25000, и к УПД НБ/36081366 от 16.11.2023, сумма 14300.
"Добрый день! Во время настройки к подключению к ЭДО воникла ошибка ""Во время подключения ЭДО произошла ошибка на сервере"""
Добрый день! Не меняется адрес доставки Не получается сохранить новый Нужен адрес: г. Ставрополь ул. Серова 241, 4 этаж
С другого браузера зашла, все письма на почте просмотрела, всё равно вылетает на темы не заходится. Что делать то??
Рабочие часы онлайн помощника с 8:00 до 18:00 (мск) по будним дням. Пожалуйста, напишите свой вопрос в рабочее время.
Здравствуйте, подскажите, пожалуйста образовалась дебиторская задолженность на конец года на счете 4.206.23. как правильно перенести ее на счет 209.34
Добрый день! Вошла в свою учетную запись,но у меня тут ФИО другого человека - Лариса Ермошкевич,а я Оксана Рогозина.
Добрый день! Пришлите, пожалуйста, по ЭДО для ООО ПК МЕТАЛЛТЕКС (ИНН 5043081878) закрывающие документы №АП/40092070, №АП/40092071, №АП/40092072 от 22.12.2023г.
"Добрый день, я работаю в НИЦ ""Курчатовский институт"", однако мне доступны обучающие программы. Что необходимо сделать для получения доступа?"
"Здравствуйте! Загрузила документы. Проверьте пожалуйста. с 01..09.2023 по 30.09.2023 прошла обучение по программе ""Вакцинопрофилактика"" нет на сайте НМО баллов."
Добрый день! Какими проводками отразить переплату по членским профвзносам задействуя сет 206.11? Начислено 10 рублей, а оплачено 11 рублей.
Добрый день! так и не получили от Вас по ЭДО Договор и акт. Просили многократно. Пожалуйста, пришлите по СБИС.
Добрый день , я не могу начать обучения , уже не сколько дней активируйте доступ и ничего не происходит
здравствуйте, если ученик пропустил за четверть больше 50 % урок и он не аттестован по предметам, что нужно сделать
Добрый день продали казенное учреждение продало транспортное средство, на забалансовом счете 09 числились шины какими проводками их списывать ?
Здравствуйте, я подписана на рассылку новостей и изменений в бухгалтерском учете, но новости уже примерно, месяца 4, не присылают
Здравствуйте, я уже 100 раз отписалась от всех ваших рассылок на протяжении полугода точно, а они все равно приходят
"Здравствуйте! ООО ЧОП ""Анкор"" адрес доставки 693005 г. Южно-Сахалинск ул. Достоевского 3А , прошу подключить ЭДО ООО ""Компания ""Тензор"" 2BE7c71bd1a16c848f58155a19585f4ae1e"
Добрый день! Пришлите, пожалуйста, все сертификаты/дипломы, выданные мне в 2023 году, на электронную почту rostova.dariaa@yandex.ru. Доступа в ЛК нет
зарплату за декабрь 2023г выплатили 8 января 2024г п/н нужно подавать в уведомлении января до 25числа оплатим до 28числа
Добрый день! Какой срок хранения лабораторной документации, а именно: журналы регистрации и протоколы исследования крови на вич, гепатиты, сифилис
Здравствуйте! Моя подписка заканчивается через 13 дней. Если я сейчас прохожу курсы, начислят ли мне за них баллы НМО?
Добрый день. Я оплатила электронный журнал Главбух на период 2024-2025 год. Почему у меня активация продукта с 2023-2024 год?
Доброе утро! Подскажите пожалуйста, если ИП закрыт в 2022 году, ПФ начислит ли 1% с доходов свыше 300.000 ркуб.?
Как отозвать свою электронную почту чтоб больше не приходили ваши дебильные рассылки. Они мне не нужны, я не работаю.
"добрый день! Нам необходимо с вами подписать акт сверки с компанией НОЧУ организации дополнительного профессионального образования ""актион"" на 31.12.2023"
Добрый день!  подскажите пжлст может ли сотрудник провести отпуск в месте командирования до командировки отпуск с 22 -25 командировка с 26
